Date,Headline,Publisher,Topic,Source_Weight,Raw_Bullish,Raw_Bearish,Weighted_Bullish,Weighted_Bearish,NSS
2018-05-10,"Energy names lag on lower commodity prices for oil, gas",Twitter/Retail,Macro,0.5,0.04666430875658989,0.8913978338241577,0.023332154378294945,0.44569891691207886,-0.4223667625337839
2018-05-17,"OPEC and Russia have postponed a meeting to discuss #oil output cuts until April 9, sparking a price drop in overni… https://t.co/Akkcwcdv1d",Twitter/Retail,Macro,0.5,0.009129265323281288,0.967363178730011,0.004564632661640644,0.4836815893650055,-0.47911695670336485
2018-05-23,"$USO $OIL $UWT - U.S. crude supply rose 6M barrels last week, API says https://t.co/0Qf1RRQIfp",Twitter/Retail,Supply,0.5,0.9403097629547119,0.023989098146557808,0.47015488147735596,0.011994549073278904,0.45816033240407705
2018-06-06,$CVX - Chevron prepares to restart oil output on Saudi-Kuwaiti border https://t.co/j8kjIXSngt,Twitter/Retail,Macro,0.5,0.12914906442165375,0.05182161554694176,0.06457453221082687,0.02591080777347088,0.038663724437355995
2018-06-06,Oil trades at 3-month low https://t.co/6F8tuUZLyb,Twitter/Retail,Macro,0.5,0.01674002781510353,0.889016330242157,0.008370013907551765,0.4445081651210785,-0.4361381512135267
2018-06-13,"WATCH: Exxon Mobil, the largest U.S. oil producer, said it will cut planned capital spending by 30% this year https://t.co/pewe0L13xG",Twitter/Retail,Macro,0.5,0.008697150275111198,0.9684896469116211,0.004348575137555599,0.48424482345581055,-0.47989624831825495
2018-06-25,The global warming lawsuit against the oil industry goes to the appeals court https://t.co/nzTEs5IXX3,Twitter/Retail,Macro,0.5,0.023940134793519974,0.1996525526046753,0.011970067396759987,0.09982627630233765,-0.08785620890557766
2018-06-25,Oil resumes decline as investors monitor back-and-forth trade talks https://t.co/r4osnZxz0s,Twitter/Retail,Macro,0.5,0.023075414821505547,0.9482418298721313,0.011537707410752773,0.4741209149360657,-0.4625832075253129
2018-07-13,$USO US Energy Information Administration.. projects US cuts of 2million BPD of crude oil,Twitter/Retail,Supply,0.5,0.8439887166023254,0.053830042481422424,0.4219943583011627,0.026915021240711212,0.3950793370604515
2018-07-17,Oil drops after U.S. inventory data https://t.co/IDCJ372Mjb https://t.co/hSyzKTVifN,Twitter/Retail,Macro,0.5,0.012789946980774403,0.9615721106529236,0.006394973490387201,0.4807860553264618,-0.4743910818360746
2018-07-29,"Microsoft, Baker Hughes announce artificial intelligence partnership for oil and gas industry… https://t.co/xAwr4V7LSJ",Twitter/Retail,Macro,0.5,0.2314460724592209,0.00880962423980236,0.11572303622961044,0.00440481211990118,0.11131822410970926
2018-08-01,Falling Oil Prices An Economic Warning Sign | Zero Hedge https://t.co/M57og3233p,Twitter/Retail,Macro,0.5,0.06733443588018417,0.8295104503631592,0.03366721794009209,0.4147552251815796,-0.3810880072414875
2018-08-13,Indonesia Files WTO Lawsuit Against EU Over Palm Oil Limits,Twitter/Retail,Macro,0.5,0.022601598873734474,0.9131592512130737,0.011300799436867237,0.45657962560653687,-0.44527882616966963
2018-08-14,"Oil Spikes After Russia Says Ready For ""Substantial Output Cut"", But Warns 10MMb/d Cut Not Enough  https://t.co/tcIG2Zilx8",Twitter/Retail,Macro,0.5,0.0811527669429779,0.8850492835044861,0.04057638347148895,0.44252464175224304,-0.4019482582807541
2018-08-18,"Oil falls more than 4%, sliding into bear market territory as coronavirus sparks demand fears https://t.co/E3lDUFByFi",Twitter/Retail,Macro,0.5,0.016860753297805786,0.9570418000221252,0.008430376648902893,0.4785209000110626,-0.47009052336215973
2018-09-12,"US oil prices tumbled 9% to $23.63 a barrel, reflecting nervousness ahead of this week's pivotal OPEC meeting https://t.co/WDUQEdhHtK",Twitter/Retail,Macro,0.5,0.009958256036043167,0.9723766446113586,0.0049791280180215836,0.4861883223056793,-0.48120919428765774
2018-09-15,"WTI crude oil slides 1.5% after surprise build in U.S. inventories
https://t.co/k4nUbMnFw1 https://t.co/7QHRf46m26",Twitter/Retail,Macro,0.5,0.051579996943473816,0.9303330183029175,0.025789998471736908,0.46516650915145874,-0.43937651067972183
2018-09-22,Exxon Baton Rouge refinery fire threatens oil demand https://t.co/BwrixR2J8d,Twitter/Retail,Macro,0.5,0.008393988013267517,0.9536086320877075,0.0041969940066337585,0.47680431604385376,-0.47260732203722
2018-10-17,Oil rises 1% on Trump's optimism for a deal with China,Twitter/Retail,Macro,0.5,0.9151584506034851,0.03070819564163685,0.45757922530174255,0.015354097820818424,0.44222512748092413
2018-12-19,Oil workers from the United States are leaving Iraq after Iranian military leader Qasem Soleimani was killed in a U… https://t.co/lsPogIDvGJ,Twitter/Retail,Macro,0.5,0.020771540701389313,0.9096639752388,0.010385770350694656,0.4548319876194,-0.44444621726870537
2018-12-25,Take Five: Crude awakening #Samp;P500 #economy #MarketScreener https://t.co/Z26GdusPzF https://t.co/xJKlcaWn7P,Twitter/Retail,Macro,0.5,0.063362717628479,0.02458955906331539,0.0316813588142395,0.012294779531657696,0.019386579282581806
2019-01-08,Oil resumes gain as investors monitor back-and-forth trade talks https://t.co/r4osnZxz0s,Twitter/Retail,Macro,0.5,0.7645862698554993,0.09013846516609192,0.38229313492774963,0.04506923258304596,0.3372239023447037
2019-01-27,"$PE $PXD - Parsley willing to cut oil production 20% if deal reached, CEO says https://t.co/ovttr0X0d0",Twitter/Retail,Supply,0.5,0.10331153869628906,0.7934755086898804,0.05165576934814453,0.3967377543449402,-0.34508198499679565
2019-04-01,FreightWaves Oil Report: So Where Is The Impact From IMO 2020?,Twitter/Retail,Macro,0.5,0.03004453331232071,0.17976728081703186,0.015022266656160355,0.08988364040851593,-0.07486137375235558
2019-04-04,"Highlight: “From the global production standpoint, [the] OPEC cuts are really just part of the system,” says @PwC’s… https://t.co/8LfE3tAyNZ",Twitter/Retail,Supply,0.5,0.08171414583921432,0.17124734818935394,0.04085707291960716,0.08562367409467697,-0.04476660117506981
2019-04-13,OPEC+ will adjust its output target and redistribute production cuts between its members under pressure from Saudi… https://t.co/iUHhLCivja,Twitter/Retail,Macro,0.5,0.2034030705690384,0.3226134777069092,0.1017015352845192,0.1613067388534546,-0.059605203568935394
2019-04-26,Saudi Arabia surprised the oil market by pledging to implement significant additional production cuts beyond what w… https://t.co/sRj7yzfCam,Twitter/Retail,Supply,0.5,0.9345448017120361,0.03071368858218193,0.46727240085601807,0.015356844291090965,0.4519155565649271
2019-04-30,Brazil's energy minister to attend G20 oil meeting after Saudi invite https://t.co/5Rru9T7vjQ https://t.co/JBKjC3nBy0,Twitter/Retail,Macro,0.5,0.03734420984983444,0.03784962743520737,0.01867210492491722,0.018924813717603683,-0.0002527087926864624
2019-05-04,"The technical levels to watch on gold, oil and U.S. treasuries https://t.co/QfiTV4DidR https://t.co/T1VdsU9uu3",Twitter/Retail,Macro,0.5,0.07104774564504623,0.029556911438703537,0.03552387282252312,0.014778455719351768,0.02074541710317135
2019-05-06,Brent +4%,Twitter/Retail,Macro,0.5,0.06388495117425919,0.02184315212070942,0.03194247558712959,0.01092157606035471,0.021020899526774883
2019-06-05,$BGR - BlackRock Energy & Resources Trust: Buy This 8.3% Yielding CEF For Upside In Oil. Read more and get updates… https://t.co/ucVW2s05J1,Twitter/Retail,Macro,0.5,0.128662571310997,0.012434934265911579,0.0643312856554985,0.0062174671329557896,0.058113818522542715
2019-06-06,Energy Down As Oil Rally Stalls -- Energy Roundup #economy #MarketScreener https://t.co/voxopjD76f https://t.co/Gy8cJl9dT4,Twitter/Retail,Supply,0.5,0.02688024193048477,0.8207804560661316,0.013440120965242386,0.4103902280330658,-0.3969501070678234
2019-06-12,Oil prices steady after two-day drop as growth concerns weigh,Twitter/Retail,Macro,0.5,0.11439214646816254,0.848505437374115,0.05719607323408127,0.4242527186870575,-0.3670566454529762
2019-06-12,$USO $XLE $OIL - OPEC+ confirms deeper oil production cut; crude oil jumps https://t.co/UCQIZjimV9,Twitter/Retail,Supply,0.5,0.5034269094467163,0.4505619406700134,0.25171345472335815,0.2252809703350067,0.02643248438835144
2019-07-10,Market Snapshot: Canadian crude oil is mainly exported to two regions in the United States #Stock #MarketScreener… https://t.co/OpUcd7ByDT,Twitter/Retail,Macro,0.5,0.02713366597890854,0.050047602504491806,0.01356683298945427,0.025023801252245903,-0.011456968262791634
2019-07-14,Carl Icahn plans to nominate a slate of 10 directors in an attempt to seize control of the board of U.S. oil and ga… https://t.co/IeX7Za1Ly2,Twitter/Retail,Macro,0.5,0.03554082661867142,0.029550202190876007,0.01777041330933571,0.014775101095438004,0.002995312213897705
2019-08-30,OPEC+ Deal Isn't Worth the Paper It's Written On,Twitter/Retail,Macro,0.5,0.04345116391777992,0.23957890272140503,0.02172558195888996,0.11978945136070251,-0.09806386940181255
2019-08-31,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/wnMMQqCUWA https://t.co/1EQg2bOIey,Twitter/Retail,Supply,0.5,0.039385631680488586,0.031845416873693466,0.019692815840244293,0.015922708436846733,0.00377010740339756
2019-09-03,Brasileiro S A Petrobras : Petrobras on oil production in April  #Stock #MarketScreener… https://t.co/5eyTJr9IM7,Twitter/Retail,Macro,0.5,0.037425484508275986,0.05429670959711075,0.018712742254137993,0.027148354798555374,-0.008435612544417381
2019-09-12,JUST RELEASED: Oil Price Dynamics Report Oil prices fell over the past three weeks owing to decreased demand and… https://t.co/mU3jLoEi1M,Twitter/Retail,Macro,0.5,0.008028427138924599,0.9742560982704163,0.004014213569462299,0.48712804913520813,-0.48311383556574583
2019-09-14,Trump proposes selling 15 million barrels of oil from the U.S. emergency stockpile as part of his fiscal 2021 budge… https://t.co/Gdwr6I8j4p,Twitter/Retail,Macro,0.5,0.15450848639011383,0.014551825821399689,0.07725424319505692,0.007275912910699844,0.06997833028435707
2019-09-16,Oil Markets Poised To Rise With U.S.-China Trade Deal,Twitter/Retail,Macro,0.5,0.931418240070343,0.023166101425886154,0.4657091200351715,0.011583050712943077,0.45412606932222843
2019-10-01,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/1Hzd21RMHe https://t.co/JqdSCCWGK5,Twitter/Retail,Supply,0.5,0.04688921198248863,0.0337211899459362,0.023444605991244316,0.0168605949729681,0.006584011018276215
2019-10-03,U.S. weekly active oil-rig count edges up by 1 to 676: Baker Hughes,Twitter/Retail,Macro,0.5,0.8988767266273499,0.06467802822589874,0.4494383633136749,0.03233901411294937,0.41709934920072556
2019-10-08,"Industrial goods, oil, gas get slammed as China coronavirus slashes demand",Twitter/Retail,Macro,0.5,0.010192030109465122,0.9579979181289673,0.005096015054732561,0.47899895906448364,-0.4739029440097511
2019-10-08,"ICYMI: Oil spiked after the U.S. airstrike killed a top Iranian commander in Baghdad.

The strike escalates an alre… https://t.co/biC7W3GoKK",Twitter/Retail,Macro,0.5,0.08079956471920013,0.8979085087776184,0.04039978235960007,0.4489542543888092,-0.40855447202920914
2019-10-10,Canada's Transportation Safety Board Investigates Crude Train Derailment,Twitter/Retail,Macro,0.5,0.013345809653401375,0.9032724499702454,0.006672904826700687,0.4516362249851227,-0.444963320158422
2019-10-17,Oil trades at 3-month high https://t.co/6F8tuUZLyb,Twitter/Retail,Macro,0.5,0.39710116386413574,0.06585962325334549,0.19855058193206787,0.032929811626672745,0.16562077030539513
2019-10-28,"Oil prices fell Monday, paring some of their recent rebound after a virtual summit for producers to discuss supply… https://t.co/2RHm8CWP5G",Twitter/Retail,Supply,0.5,0.016783302649855614,0.9677149653434753,0.008391651324927807,0.48385748267173767,-0.47546583134680986
2019-11-07,Brasileiro S A Petrobras : Petrobras on new oil discovery in Campos Basin  #Stock #MarketScreener… https://t.co/z4Cv2zQSqv,Twitter/Retail,Macro,0.5,0.06275944411754608,0.018911805003881454,0.03137972205877304,0.009455902501940727,0.021923819556832314
2019-12-17,WTI oil futures touch fresh intraday highs on Nymex,Twitter/Retail,Macro,0.5,0.7964069843292236,0.06917566806077957,0.3982034921646118,0.034587834030389786,0.36361565813422203
2020-01-14,"Time for more OPEC cuts
Crude +822K, Exp. -3MM
Gasoline +5.405MM
Distillate +4.118MM
Cushing -3.393MM
Production -100Kbpd",Twitter/Retail,Supply,0.5,0.07083532214164734,0.4266926050186157,0.03541766107082367,0.21334630250930786,-0.1779286414384842
2020-02-03,Oil Search : 2019 Full Year Results Presentation #OilSearch #Stock #MarketScreener https://t.co/friR5SIC8P https://t.co/vi3yDT5Syf,Twitter/Retail,Supply,0.5,0.03312940523028374,0.028820669278502464,0.01656470261514187,0.014410334639251232,0.0021543679758906364
2020-02-24,Goldman Sachs Curbs New Lending on Coal and Arctic Oil,Twitter/Retail,Supply,0.5,0.03394003584980965,0.7285839915275574,0.016970017924904823,0.3642919957637787,-0.34732197783887386
2020-02-26,"ZYEN Chairman, David Greenberg, discusses OPEC's Power in the Oil Market; the Potential of Renewable Energy Project… https://t.co/4pJUTfUFF6",Twitter/Retail,Supply,0.5,0.2393515408039093,0.00893811509013176,0.11967577040195465,0.00446905754506588,0.11520671285688877
2020-03-08,Canadian crude reportedly stable so far at start of CN Rail strike,Twitter/Retail,Macro,0.5,0.8191251158714294,0.0926450565457344,0.4095625579357147,0.0463225282728672,0.3632400296628475
2020-03-12,Energy Up On Hopes For Thursday OPEC + Deal -- Energy Roundup #economy #MarketScreener https://t.co/nr6XPt6Dgf https://t.co/nONuhHQC85,Twitter/Retail,Supply,0.5,0.3352678418159485,0.028796778991818428,0.16763392090797424,0.014398389495909214,0.15323553141206503
2020-03-18,Energy Down Sharply As Depressed Oil Prices Seen Squeezing Shale Producers -- Energy Roundup #economy… https://t.co/X2vlmii7rL,Twitter/Retail,Supply,0.5,0.02133694663643837,0.9372749328613281,0.010668473318219185,0.46863746643066406,-0.4579689931124449
2020-03-31,Crude heads for weekly advance as coronavirus worries recede https://t.co/ajuzuzXNQt,Twitter/Retail,Macro,0.5,0.8507062196731567,0.08299876004457474,0.42535310983657837,0.04149938002228737,0.383853729814291
2020-04-06,"BP plans deep cuts to its carbon emissions by 2050, setting one of the oil sector's most ambitious targets, as part… https://t.co/3AcE3mzTVW",Twitter/Retail,Macro,0.5,0.4124436378479004,0.018568579107522964,0.2062218189239502,0.009284289553761482,0.1969375293701887
2020-04-20,Oil prices fall but hold near three-month high on trade deal agreement,Twitter/Retail,Macro,0.5,0.04655163735151291,0.9038894176483154,0.023275818675756454,0.4519447088241577,-0.42866889014840126
2020-05-11,"Oil - If Demand Drops, Exports Drop. https://t.co/avCGaJKAGP #markets #stockmarket #investing",Twitter/Retail,Macro,0.5,0.00886092521250248,0.9380944967269897,0.00443046260625124,0.4690472483634949,-0.46461678575724363
2020-07-04,"Crude oil futures rise, but support seen weak #crudeoil #matprem #MarketScreener https://t.co/eQjD8yUBJ6 https://t.co/c2vI3soF9F",Twitter/Retail,Macro,0.5,0.07225469499826431,0.8882298469543457,0.036127347499132156,0.44411492347717285,-0.4079875759780407
2020-07-30,"Oil prices, which had skyrocketed nearly 4%, appear to have stabilized around 3% higher.
https://t.co/QDUbA31bl0",Twitter/Retail,Macro,0.5,0.6903263926506042,0.08915137499570847,0.3451631963253021,0.04457568749785423,0.3005875088274479
2020-08-07,$PBR: Petrobras Brasileiro on new oil discovery in Campos Basin https://t.co/oBbU68VkXm,Twitter/Retail,Macro,0.5,0.21777524054050446,0.011670449748635292,0.10888762027025223,0.005835224874317646,0.10305239539593458
2020-08-20,OPEC+ won't meet until oil output numbers agreed - Iran oil minister #economy #MarketScreener… https://t.co/ddZ7Ceg1UQ,Twitter/Retail,Macro,0.5,0.035866133868694305,0.05230280011892319,0.017933066934347153,0.026151400059461594,-0.008218333125114441
2020-08-29,Russia backs OPEC+ oil output cuts,Twitter/Retail,Supply,0.5,0.5785406827926636,0.13854007422924042,0.2892703413963318,0.06927003711462021,0.22000030428171158
2020-09-20,Trump agrees to help Mexico meet global oil cut target https://t.co/fAg7HN043V https://t.co/R2svVh7Kyd,Twitter/Retail,Macro,0.5,0.8546999096870422,0.014737753197550774,0.4273499548435211,0.007368876598775387,0.41998107824474573
2020-09-27,"The coronavirus is a 'black swan' for oil and energy markets, says Ned Davis Research https://t.co/pm0Dv01lGW",Twitter/Retail,Macro,0.5,0.08829676359891891,0.19138884544372559,0.04414838179945946,0.09569442272186279,-0.051546040922403336
2020-12-01,"Oil holds above $63 on U.S.-China trade talks optimism - SI

https://t.co/gZPHfoCcSq",Twitter/Retail,Macro,0.5,0.8588204979896545,0.04256855696439743,0.42941024899482727,0.021284278482198715,0.40812597051262856
2021-01-29,"With the shackles of OPEC's output limits thrown off and a price war under way, the group's biggest oil producers a… https://t.co/9UIxhworZ3",Twitter/Retail,Macro,0.5,0.17463494837284088,0.2759506404399872,0.08731747418642044,0.1379753202199936,-0.05065784603357315
2021-02-09,Commodities trader Trafigura reports a record year in oil and metals https://t.co/8l4XoE7kMC,Twitter/Retail,Macro,0.5,0.7630001902580261,0.16331182420253754,0.38150009512901306,0.08165591210126877,0.2998441830277443
2021-02-17,$XOM $HES $CEO - Guyana aims for agreement with Exxon on pricing before first oil export https://t.co/yVP8puMRtP,Twitter/Retail,Macro,0.5,0.8610209226608276,0.009390289895236492,0.4305104613304138,0.004695144947618246,0.4258153163827956
2021-02-19,Oil slips but holds near 2-month high as looming OPEC meeting expected to yield deeper cuts https://t.co/aYzVtRXGu2,Twitter/Retail,Macro,0.5,0.04617742821574211,0.9103603959083557,0.023088714107871056,0.45518019795417786,-0.4320914838463068
2021-03-02,Mexican president's nationalist oil vision fuels standoff with Saudis https://t.co/ps9r1I9rb1 https://t.co/ZSeWOI4XkO,Twitter/Retail,Macro,0.5,0.09850466251373291,0.6958618760108948,0.049252331256866455,0.3479309380054474,-0.29867860674858093
2021-03-15,$USO $OIL $UCO - Crude inventory unexpectedly rise https://t.co/IbTo1Js76I,Twitter/Retail,Supply,0.5,0.18588419258594513,0.7891668677330017,0.09294209629297256,0.39458343386650085,-0.3016413375735283
2021-03-17,"Exxon was found not guilty in New York climate change case, ending the 4-year saga for the oil company. https://t.co/T2Zdt3jNiy",Twitter/Retail,Macro,0.5,0.05405392125248909,0.6757864952087402,0.027026960626244545,0.3378932476043701,-0.31086628697812557
2021-03-18,Oil stocks continue to show improvement. https://t.co/lufaW1tdGD,Twitter/Retail,Supply,0.5,0.9490036964416504,0.02140967547893524,0.4745018482208252,0.01070483773946762,0.4637970104813576
2021-03-22,OPEC's share of Indian oil imports in October hits lowest since 2011,Twitter/Retail,Macro,0.5,0.007706661242991686,0.9704902172088623,0.003853330621495843,0.48524510860443115,-0.4813917779829353
2021-03-30,$PBR - Petrobras expects lower April production; makes oil discovery https://t.co/kSkaXkxlze,Twitter/Retail,Macro,0.5,0.012938697822391987,0.9557664394378662,0.006469348911195993,0.4778832197189331,-0.4714138708077371
2021-04-01,"Dec. WTI oil at $55.12/bbl in electronic trade, down from $55.21 Nymex settlement",Twitter/Retail,Macro,0.5,0.007634516805410385,0.9754146337509155,0.0038172584027051926,0.48770731687545776,-0.48389005847275257
2021-04-01,Rising Crude Inventories Fail To Halt Oil Rally,Twitter/Retail,Macro,0.5,0.23353588581085205,0.7071409225463867,0.11676794290542603,0.35357046127319336,-0.23680251836776733
2021-04-10,"API data show a roughly 6 million-barrel weekly rise in U.S. crude stocks, sources say",Twitter/Retail,Supply,0.5,0.9365830421447754,0.030382847413420677,0.4682915210723877,0.015191423706710339,0.45310009736567736
2021-04-11,IRAQ DIDN'T AGREE TO MORE OIL CUTS DUE TO SAUDI PRESSURE: MIN,Twitter/Retail,Macro,0.5,0.09441372752189636,0.7110083699226379,0.04720686376094818,0.35550418496131897,-0.3082973212003708
2021-04-16,Is oil in the middle of a perfect storm? @MaleehaMBCC looks at the Aramco IPO:  https://t.co/A6yKUT2nCY,Twitter/Retail,Macro,0.5,0.027148621156811714,0.08150999248027802,0.013574310578405857,0.04075499624013901,-0.02718068566173315
2021-04-19,"The crash in energy prices has hit Norway, Europe's biggest oil producer, forcing it to prop up its currency for th… https://t.co/QGwT3uy5yp",Twitter/Retail,Macro,0.5,0.017333803698420525,0.9537476301193237,0.008666901849210262,0.47687381505966187,-0.4682069132104516
2021-05-05,Oil Majors Go On $27 Billion Selling Spree,Twitter/Retail,Macro,0.5,0.040050897747278214,0.06844528019428253,0.020025448873639107,0.034222640097141266,-0.014197191223502159
2021-05-31,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/GSt6QLz0Tt https://t.co/p5vsEVYzgA,Twitter/Retail,Supply,0.5,0.042277753353118896,0.033734701573848724,0.021138876676559448,0.016867350786924362,0.004271525889635086
2021-06-08,Iran Demands $6 Billion Oil Payment From South Korea: Chosun,Twitter/Retail,Macro,0.5,0.43221747875213623,0.021727386862039566,0.21610873937606812,0.010863693431019783,0.20524504594504833
2021-06-09,"Cramer sees oil stocks in the 'death knell phase,' says they are the new tobacco https://t.co/6hY7CYl6ob",Twitter/Retail,Macro,0.5,0.20283906161785126,0.01904979534447193,0.10141953080892563,0.009524897672235966,0.09189463313668966
2021-06-20,"Need an update on this week's #OPEC meetings? Tamar Essner, Senior Energy Director, weighed in on @BloombergTV:… https://t.co/pn2ClgW5X5",Twitter/Retail,Macro,0.5,0.024309948086738586,0.06551281362771988,0.012154974043369293,0.03275640681385994,-0.020601432770490646
2021-06-27,Everything That's Wrong About The IEA Oil Market Report. https://t.co/oLWb6SuC3C #stockmarket #stocks #trading,Twitter/Retail,Supply,0.5,0.02017374336719513,0.6746864914894104,0.010086871683597565,0.3373432457447052,-0.32725637406110764
2021-06-27,"Saudi, others resist Mexican plan to make small oil output cuts - sources #economy #MarketScreener… https://t.co/VfOSxccQM3",Twitter/Retail,Macro,0.5,0.06367313861846924,0.4826263189315796,0.03183656930923462,0.2413131594657898,-0.20947659015655518
2021-07-02,The Peak Oil Plateau Is Close. Get more updates here: https://t.co/LELAJ9lP6D #stockmarket #markets #stocks,Twitter/Retail,Supply,0.5,0.029599986970424652,0.08080213516950607,0.014799993485212326,0.040401067584753036,-0.02560107409954071
2021-07-06,"How coronavirus, climate change and OPEC will continue to move crude oil prices https://t.co/diuQxqdKma by… https://t.co/kWzOCcm8Tq",Twitter/Retail,Macro,0.5,0.08238480985164642,0.034891460090875626,0.04119240492582321,0.017445730045437813,0.0237466748803854
2021-07-08,"Oil, copper remain well below peaks hit in mid-April, a sign investors remain skeptical about demand without an ove… https://t.co/eo4QwjdSqy",Twitter/Retail,Macro,0.5,0.12660013139247894,0.8121118545532227,0.06330006569623947,0.40605592727661133,-0.34275586158037186
2021-08-08,Oil Begins To Move Lower – Will Our Predictions Come True?,Twitter/Retail,Supply,0.5,0.26289162039756775,0.10051869601011276,0.13144581019878387,0.05025934800505638,0.0811864621937275
2021-08-20,Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener… https://t.co/zhRhHEhkvw,Twitter/Retail,Macro,0.5,0.11312427371740341,0.36084118485450745,0.056562136858701706,0.18042059242725372,-0.12385845556855202
2021-08-23,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/8WcedoogPY https://t.co/ncyGCUUhdF,Twitter/Retail,Supply,0.5,0.037334490567445755,0.03190687298774719,0.018667245283722878,0.015953436493873596,0.0027138087898492813
2021-08-26,Is Imperial Oil Limited's (TSE:IMO) ROE Of 11% Impressive?,Twitter/Retail,Macro,0.5,0.05082521587610245,0.023161116987466812,0.025412607938051224,0.011580558493733406,0.013832049444317818
2021-09-09,U.S. Oil Inventories Rise More Than Expected #WTI #Stock #MarketScreener https://t.co/lMkNlbjinO https://t.co/wBBq3HdLZO,Twitter/Retail,Supply,0.5,0.611710786819458,0.0792543962597847,0.305855393409729,0.03962719812989235,0.26622819527983665
2021-10-05,Trump's budget proposes sale from emergency oil reserve,Twitter/Retail,Macro,0.5,0.15179860591888428,0.014646985568106174,0.07589930295944214,0.007323492784053087,0.06857581017538905
2021-10-30,API data show a 6 million-barrel weekly rise in U.S. crude supply: sources,Twitter/Retail,Supply,0.5,0.55158931016922,0.05219942703843117,0.27579465508461,0.026099713519215584,0.2496949415653944
2021-11-03,$COMDX: EIA petroleum data for the week ended February 7 https://t.co/NPIYrcJmRw,Twitter/Retail,Macro,0.5,0.019309962168335915,0.09397172182798386,0.009654981084167957,0.04698586091399193,-0.03733087982982397
2021-11-12,"Trump said that OPEC had not pressed him to ask U.S. oil producers to reduce their output to support global prices,… https://t.co/TVj7KuIxOL",Twitter/Retail,Macro,0.5,0.013375142589211464,0.938538134098053,0.006687571294605732,0.4692690670490265,-0.46258149575442076
2021-11-22,Occidental Petroleum opposes possible Texas oil curtailments: letter https://t.co/5b3a5olxc9 https://t.co/NicxEpII0q,Twitter/Retail,Macro,0.5,0.02194344624876976,0.42865145206451416,0.01097172312438488,0.21432572603225708,-0.2033540029078722
2021-12-07,The Five Biggest Enemies Of Oil & Gas,Twitter/Retail,Macro,0.5,0.03298055753111839,0.31350088119506836,0.016490278765559196,0.15675044059753418,-0.14026016183197498
2021-12-14,Timing And Sizing The Oil Glut. https://t.co/9GS7eeSGks #markets #stockmarket #economy,Twitter/Retail,Macro,0.5,0.03206189349293709,0.07471390813589096,0.016030946746468544,0.03735695406794548,-0.021326007321476936
2021-12-24,OPEC+ deal is much weaker than it looks,Twitter/Retail,Supply,0.5,0.016729610040783882,0.9517375230789185,0.008364805020391941,0.47586876153945923,-0.4675039565190673
2021-12-24,Iraq’s Largest Oil Fields Threatened By Anti-Government Protests,Twitter/Retail,Macro,0.5,0.0167838167399168,0.916740357875824,0.0083919083699584,0.458370178937912,-0.4499782705679536
2022-01-13,News Highlights : Top Energy News of the Day #WTI #Stock #MarketScreener https://t.co/0ff9xwCFGh https://t.co/rnCS5KtuEb,Twitter/Retail,Supply,0.5,0.04576487839221954,0.03419023007154465,0.02288243919610977,0.017095115035772324,0.005787324160337448
2022-01-22,"Saudi Arabia, Russia and other large oil producers are racing to negotiate a deal to stem the historic price crash… https://t.co/0ZG8MXUBla",Twitter/Retail,Macro,0.5,0.6347711682319641,0.09485739469528198,0.31738558411598206,0.04742869734764099,0.26995688676834106
2022-02-01,The amount of oil needed to run the global economy will decline sharply in the first quarter of this year as the co… https://t.co/6d6BFT0Hwb,Twitter/Retail,Macro,0.5,0.008861957117915154,0.9675740003585815,0.004430978558957577,0.48378700017929077,-0.4793560216203332
2022-02-11,Crown Prince Mohammed bin Salman is reportedly unhappy with progress on the country's move away from oil https://t.co/MQN6G8XlSt,Twitter/Retail,Macro,0.5,0.008871819823980331,0.9586086869239807,0.004435909911990166,0.47930434346199036,-0.4748684335500002
2022-02-20,Stock Market Update: WTI crude gives back 1% amid nervous-sounding trade headline,Twitter/Retail,Macro,0.5,0.8300002217292786,0.12803564965724945,0.4150001108646393,0.06401782482862473,0.35098228603601456
2022-03-05,Why These Top Oil Stocks All Tumbled More Than 10% in January,Twitter/Retail,Macro,0.5,0.02266314998269081,0.7574703693389893,0.011331574991345406,0.37873518466949463,-0.3674036096781492
2022-03-30,OPEC slashed forecasts for global oil demand as the coronavirus hits fuel use in China https://t.co/j0mzuBmQbk,Twitter/Retail,Macro,0.5,0.011287147179245949,0.9668037295341492,0.005643573589622974,0.4834018647670746,-0.4777582911774516
2022-06-07,Magnolia Oil & Gas started at overweight with $14 stock price target at KeyBanc Capital,Twitter/Retail,Macro,0.5,0.406676322221756,0.0285398717969656,0.203338161110878,0.0142699358984828,0.1890682252123952
2022-06-20,"'Hurricane-force headwinds' pull oil lower, but the losses aren't built to last https://t.co/MijP5GEzWU",Twitter/Retail,Macro,0.5,0.10822385549545288,0.8608378171920776,0.05411192774772644,0.4304189085960388,-0.3763069808483124
