Date,USD_Index,US_10Y_Yield,VIX,CPI_Inflation,USDA_WASDE_Stocks,Precipitation_KeyRegions,Temperature_Anomaly_KeyRegions,Planting_Progress_Pct,Export_Sales
2017-02-16,100.4400024,2.45,11.76000023,244.006,248.61,1.124720986,0.014041594,97.0,629023.0
2017-02-17,100.9499969,2.42,11.48999977,244.006,248.61,1.078061782,0.781909268,97.0,629023.0
2017-02-18,100.9499969,2.42,11.48999977,244.006,248.61,1.418542207,2.117125678,97.0,629023.0
2017-02-19,100.9499969,2.42,11.48999977,244.006,248.61,1.697835577,2.056987328,97.0,629023.0
2017-02-20,100.9499969,2.42,11.48999977,244.006,248.61,1.74402578,1.34225738,97.0,629023.0
2017-02-21,101.3700027,2.43,11.56999969,244.006,248.61,2.13647655,1.714091638,97.0,629023.0
2017-02-22,101.3300018,2.42,11.73999977,244.006,248.61,1.789866733,2.493604164,97.0,629023.0
2017-02-23,101.0500031,2.38,11.71000004,244.006,248.61,1.688516883,2.361237168,97.0,512952.0
2017-02-24,101.0899963,2.31,11.47000027,244.006,248.61,1.197753133,2.185924996,97.0,512952.0
2017-02-25,101.0899963,2.31,11.47000027,244.006,248.61,1.842415867,0.214901946,97.0,512952.0
2017-02-26,101.0899963,2.31,11.47000027,244.006,248.61,1.250899667,-0.762727647,97.0,512952.0
2017-02-27,101.1299973,2.36,12.09000015,244.006,248.61,0.76870593,0.637312405,97.0,512952.0
2017-02-28,101.1200027,2.36,12.92000008,244.006,248.61,1.044852007,2.058188059,97.0,512952.0
2017-03-01,101.7799988,2.46,12.53999996,243.892,249.94,1.580781853,2.227759638,97.0,512952.0
2017-03-02,102.1999969,2.49,11.81000042,243.892,249.94,1.300205843,1.361847847,97.0,450462.0
2017-03-03,101.5400009,2.49,10.96000004,243.892,249.94,0.767088587,0.788182847,97.0,450462.0
2017-03-04,101.5400009,2.49,10.96000004,243.892,249.94,1.387727913,0.951172322,97.0,450462.0
2017-03-05,101.5400009,2.49,10.96000004,243.892,249.94,1.315706,2.195345483,97.0,450462.0
2017-03-06,101.6399994,2.49,11.23999977,243.892,249.94,1.23800445,2.548896843,97.0,450462.0
2017-03-07,101.8099976,2.52,11.44999981,243.892,249.94,1.77602708,1.870324304,97.0,450462.0
2017-03-08,102.0699997,2.57,11.85999966,243.892,249.94,1.747079267,1.352648398,97.0,450462.0
2017-03-09,101.8499985,2.6,12.30000019,243.892,249.94,0.82744897,1.022367151,97.0,619308.0
2017-03-10,101.25,2.58,11.65999985,243.892,249.94,1.581933833,0.088969802,97.0,619308.0
2017-03-11,101.25,2.58,11.65999985,243.892,249.94,1.5791486,-0.757272164,97.0,619308.0
2017-03-12,101.25,2.58,11.65999985,243.892,249.94,1.7964967,-1.029475183,97.0,619308.0
2017-03-13,101.3799973,2.62,11.35000038,243.892,249.94,1.419521387,-1.276454361,97.0,619308.0
2017-03-14,101.6999969,2.6,12.30000019,243.892,249.94,1.866440943,-0.962883691,97.0,619308.0
2017-03-15,100.7399979,2.51,11.63000011,243.892,249.94,1.588930867,-0.224352897,97.0,619308.0
2017-03-16,100.2699966,2.53,11.21000004,243.892,249.94,1.3126938,0.766219858,97.0,648736.0
2017-03-17,100.3000031,2.5,11.27999973,243.892,249.94,0.87304454,1.339705658,97.0,648736.0
2017-03-18,100.3000031,2.5,11.27999973,243.892,249.94,2.3219259,1.875402461,97.0,648736.0
2017-03-19,100.3000031,2.5,11.27999973,243.892,249.94,2.802496867,1.959529472,97.0,648736.0
2017-03-20,100.4100037,2.47,11.34000015,243.892,249.94,1.970067107,1.701946218,97.0,648736.0
2017-03-21,99.80999756,2.43,12.47000027,243.892,249.94,2.1814846,1.979842361,97.0,648736.0
2017-03-22,99.68000031,2.4,12.81000042,243.892,249.94,2.267591433,1.680052433,97.0,648736.0
2017-03-23,99.76000214,2.41,13.11999989,243.892,249.94,2.4993142,1.853821379,97.0,495443.0
2017-03-24,99.62999725,2.4,12.96000004,243.892,249.94,1.922175667,2.456210764,97.0,495443.0
2017-03-25,99.62999725,2.4,12.96000004,243.892,249.94,1.988888167,1.225605469,97.0,495443.0
2017-03-26,99.62999725,2.4,12.96000004,243.892,249.94,1.845251267,0.940792144,97.0,495443.0
2017-03-27,99.16999817,2.38,12.5,243.892,249.94,1.9871494,1.441796079,97.0,495443.0
2017-03-28,99.70999908,2.42,11.52999973,243.892,249.94,1.5154007,1.974575052,97.0,495443.0
2017-03-29,100.0,2.39,11.42000008,243.892,249.94,2.489866837,1.668699543,97.0,495443.0
2017-03-30,100.4100037,2.42,11.53999996,243.892,249.94,2.547526333,0.3420618,97.0,564943.0
2017-03-31,100.3499985,2.4,12.36999989,243.892,249.94,1.496508247,-1.420107725,97.0,564943.0
2017-04-01,100.3499985,2.4,12.36999989,244.193,252.26,1.180070923,-0.399891208,97.0,564943.0
2017-04-02,100.3499985,2.4,12.36999989,244.193,252.26,0.6712805,0.544499261,97.0,564943.0
2017-04-03,100.5400009,2.35,12.38000011,244.193,252.26,1.607551869,1.481752214,97.0,564943.0
2017-04-04,100.5400009,2.36,11.78999996,244.193,252.26,1.80397818,1.112865587,97.0,564943.0
2017-04-05,100.5599976,2.34,12.89000034,244.193,252.26,1.13400634,0.638863369,97.0,564943.0
2017-04-06,100.6699982,2.34,12.39000034,244.193,252.26,2.114548333,0.78665675,97.0,634316.0
2017-04-07,101.1800003,2.38,12.86999989,244.193,252.26,2.189801457,0.468026803,97.0,634316.0
2017-04-08,101.1800003,2.38,12.86999989,244.193,252.26,1.691680067,0.511755333,97.0,634316.0
2017-04-09,101.1800003,2.38,12.86999989,244.193,252.26,1.466850113,-0.171794469,5.0,634316.0
2017-04-10,101.0199966,2.37,14.05000019,244.193,252.26,0.9954314,-0.701181358,5.0,634316.0
2017-04-11,100.7099991,2.32,15.06999969,244.193,252.26,1.15801282,-0.542799422,5.0,634316.0
2017-04-12,100.7799988,2.28,15.77000046,244.193,252.26,1.266390487,-0.537768742,5.0,634316.0
2017-04-13,100.5599976,2.24,15.96000004,244.193,252.26,1.079048757,0.434329539,5.0,740762.0
2017-04-14,100.5599976,2.24,15.96000004,244.193,252.26,1.186741953,0.5732134,5.0,740762.0
2017-04-15,100.5599976,2.24,15.96000004,244.193,252.26,0.67938083,0.583186642,5.0,740762.0
2017-04-16,100.5599976,2.24,15.96000004,244.193,252.26,1.365893877,0.881053392,13.0,740762.0
2017-04-17,100.3000031,2.26,14.65999985,244.193,252.26,1.906339667,-0.367364053,13.0,740762.0
2017-04-18,99.5,2.18,14.42000008,244.193,252.26,2.39792632,-0.280726625,13.0,740762.0
2017-04-19,99.73999786,2.21,14.93000031,244.193,252.26,2.897978133,-0.275135972,13.0,740762.0
2017-04-20,99.77999878,2.24,14.14999962,244.193,252.26,3.063364233,-0.650253611,13.0,612655.0
2017-04-21,99.98000336,2.24,14.63000011,244.193,252.26,3.068837067,-0.750924981,13.0,612655.0
2017-04-22,99.98000336,2.24,14.63000011,244.193,252.26,1.701966333,-0.275768597,13.0,612655.0
2017-04-23,99.98000336,2.24,14.63000011,244.193,252.26,2.170536047,-0.637675861,22.0,612655.0
2017-04-24,99.08999634,2.28,10.84000015,244.193,252.26,2.411927767,-1.119334914,22.0,612655.0
2017-04-25,98.81999969,2.35,10.76000023,244.193,252.26,1.5097331,-0.95791805,22.0,612655.0
2017-04-26,98.95999908,2.32,10.85000038,244.193,252.26,1.345536447,-0.477761658,22.0,612655.0
2017-04-27,99.08000183,2.3,10.35999966,244.193,252.26,1.823777217,-0.346888781,22.0,622854.0
2017-04-28,99.05000305,2.29,10.81999969,244.193,252.26,0.874846097,0.056256786,22.0,622854.0
2017-04-29,99.05000305,2.29,10.81999969,244.193,252.26,1.306991157,-0.071426397,22.0,622854.0
2017-04-30,99.05000305,2.29,10.81999969,244.193,252.26,3.069522917,-0.715110675,31.0,622854.0
2017-05-01,99.13999939,2.33,10.10999966,244.004,258.29,2.05942327,-0.108784317,31.0,622854.0
2017-05-02,98.98000336,2.29,10.59000015,244.004,258.29,0.948266309,0.313990194,31.0,622854.0
2017-05-03,99.20999908,2.33,10.68000031,244.004,258.29,0.50386232,0.128929722,31.0,622854.0
2017-05-04,98.76000214,2.36,10.46000004,244.004,258.29,1.928584423,0.403263011,31.0,595827.0
2017-05-05,98.65000153,2.36,10.56999969,244.004,258.29,1.998807022,0.723833269,31.0,595827.0
2017-05-06,98.65000153,2.36,10.56999969,244.004,258.29,1.305320687,0.906287108,31.0,595827.0
2017-05-07,98.65000153,2.36,10.56999969,244.004,258.29,1.015244407,0.878338833,54.0,595827.0
2017-05-08,99.15000153,2.39,9.770000458,244.004,258.29,1.196818153,0.311644489,54.0,595827.0
2017-05-09,99.58999634,2.42,9.960000038,244.004,258.29,1.086810533,-0.5668425,54.0,595827.0
2017-05-10,99.66999817,2.41,10.21000004,244.004,258.29,1.480585457,-1.289219458,54.0,595827.0
2017-05-11,99.62000275,2.39,10.60000038,244.004,258.29,1.098683993,-1.227984292,54.0,673203.0
2017-05-12,99.25,2.33,10.39999962,244.004,258.29,1.502897453,-0.867041375,54.0,673203.0
2017-05-13,99.25,2.33,10.39999962,244.004,258.29,2.003856717,-0.323821778,54.0,673203.0
2017-05-14,99.25,2.33,10.39999962,244.004,258.29,1.727598233,0.262524958,78.0,673203.0
2017-05-15,98.91000366,2.34,10.42000008,244.004,258.29,1.043056823,0.155750083,78.0,673203.0
2017-05-16,98.11000061,2.33,10.64999962,244.004,258.29,1.24519467,0.266661397,78.0,673203.0
2017-05-17,97.41999817,2.22,15.59000015,244.004,258.29,1.783899817,-0.194546908,78.0,673203.0
2017-05-18,97.87999725,2.23,14.65999985,244.004,258.29,2.125794867,-0.573602833,78.0,733589.0
2017-05-19,97.15000153,2.23,12.03999996,244.004,258.29,1.898519933,-0.724741611,78.0,733589.0
2017-05-20,97.15000153,2.23,12.03999996,244.004,258.29,2.25537358,-0.600467254,78.0,733589.0
2017-05-21,97.15000153,2.23,12.03999996,244.004,258.29,2.498327093,-0.014519,90.0,733589.0
2017-05-22,96.98000336,2.25,10.93000031,244.004,258.29,2.183670783,0.101712462,90.0,733589.0
2017-05-23,97.34999847,2.29,10.72000027,244.004,258.29,1.646262507,-0.154802428,90.0,733589.0
2017-05-24,97.23999786,2.26,10.02000046,244.004,258.29,1.964376632,-0.033065695,90.0,733589.0
2017-05-25,97.25,2.25,9.989999771,244.004,258.29,2.041254993,-0.644028256,90.0,583543.0
2017-05-26,97.40000153,2.25,9.81000042,244.004,258.29,1.492137487,-0.479417333,90.0,583543.0
2017-05-27,97.40000153,2.25,9.81000042,244.004,258.29,1.24090299,0.029593685,90.0,583543.0
2017-05-28,97.40000153,2.25,9.81000042,244.004,258.29,0.975014247,0.020588692,96.0,583543.0
2017-05-29,97.40000153,2.25,9.81000042,244.004,258.29,0.978973135,0.093110169,96.0,583543.0
2017-05-30,97.27999878,2.21,10.38000011,244.004,258.29,0.815922727,0.772578346,96.0,583543.0
2017-05-31,96.91999817,2.21,10.40999985,244.004,258.29,1.196834681,0.696176705,96.0,583543.0
2017-06-01,97.19999695,2.21,9.890000343,244.163,261.19,0.8518109,0.249662874,96.0,564845.0
2017-06-02,96.72000122,2.15,9.75,244.163,261.19,0.711026477,-0.762111344,96.0,564845.0
2017-06-03,96.72000122,2.15,9.75,244.163,261.19,0.834899507,-1.260196092,96.0,564845.0
2017-06-04,96.72000122,2.15,9.75,244.163,261.19,0.845552745,-0.778169521,96.0,564845.0
2017-06-05,96.80000305,2.18,10.06999969,244.163,261.19,1.382155397,-0.090320218,96.0,564845.0
2017-06-06,96.63999939,2.14,10.44999981,244.163,261.19,1.177989127,-0.180537431,96.0,564845.0
2017-06-07,96.75,2.18,10.39000034,244.163,261.19,1.818176827,-0.331103923,96.0,564845.0
2017-06-08,96.91999817,2.19,10.15999985,244.163,261.19,2.218124687,-0.777980008,96.0,624448.0
2017-06-09,97.26999664,2.21,10.69999981,244.163,261.19,1.923642567,-1.206268167,96.0,624448.0
2017-06-10,97.26999664,2.21,10.69999981,244.163,261.19,1.530397517,-1.025223192,96.0,624448.0
2017-06-11,97.26999664,2.21,10.69999981,244.163,261.19,0.772482187,-0.696806828,96.0,624448.0
2017-06-12,97.13999939,2.21,11.46000004,244.163,261.19,0.84605009,-0.556818692,96.0,624448.0
2017-06-13,96.98000336,2.21,10.42000008,244.163,261.19,1.775826943,-0.0216287,96.0,624448.0
2017-06-14,96.94000244,2.15,10.64000034,244.163,261.19,1.795446613,-0.381276756,96.0,624448.0
2017-06-15,97.43000031,2.16,10.89999962,244.163,261.19,1.061598367,-0.374592913,96.0,717849.0
2017-06-16,97.16000366,2.16,10.38000011,244.163,261.19,1.287979217,-0.010188897,96.0,717849.0
2017-06-17,97.16000366,2.16,10.38000011,244.163,261.19,2.690516398,0.079613564,96.0,717849.0
2017-06-18,97.16000366,2.16,10.38000011,244.163,261.19,2.00533793,0.111306038,96.0,717849.0
2017-06-19,97.52999878,2.19,10.36999989,244.163,261.19,1.01196473,0.464281115,96.0,717849.0
2017-06-20,97.75,2.16,10.85999966,244.163,261.19,1.243475243,0.979551813,96.0,717849.0
2017-06-21,97.55999756,2.16,10.75,244.163,261.19,1.40313342,0.946160077,96.0,717849.0
2017-06-22,97.54000092,2.15,10.47999954,244.163,261.19,1.148797147,0.17896509,96.0,750782.0
2017-06-23,97.30000305,2.15,10.02000046,244.163,261.19,2.60618532,0.289424936,96.0,750782.0
2017-06-24,97.30000305,2.15,10.02000046,244.163,261.19,2.98608261,-0.002876436,96.0,750782.0
2017-06-25,97.30000305,2.15,10.02000046,244.163,261.19,1.059200657,0.201870692,96.0,750782.0
2017-06-26,97.43000031,2.14,9.899999619,244.163,261.19,1.26306178,0.532369692,96.0,750782.0
2017-06-27,96.47000122,2.21,11.06000042,244.163,261.19,1.34887539,0.234681897,96.0,750782.0
2017-06-28,96.05000305,2.22,10.02999973,244.163,261.19,1.4115809,0.375515692,96.0,750782.0
2017-06-29,95.62999725,2.27,11.43999958,244.163,261.19,2.021746343,0.834892795,96.0,541078.0
2017-06-30,95.66000366,2.31,11.18000031,244.163,261.19,1.841433053,0.491237744,96.0,541078.0
2017-07-01,95.66000366,2.31,11.18000031,244.243,260.6,2.658436267,0.504917308,96.0,541078.0
2017-07-02,95.66000366,2.31,11.18000031,244.243,260.6,1.850205133,0.351180987,96.0,541078.0
2017-07-03,96.19999695,2.35,11.22000027,244.243,260.6,2.22245968,0.088871462,96.0,541078.0
2017-07-04,96.19999695,2.35,11.22000027,244.243,260.6,2.161791367,-0.14138691,96.0,541078.0
2017-07-05,96.29000092,2.33,11.06999969,244.243,260.6,1.204274533,-0.329399385,96.0,541078.0
2017-07-06,95.81999969,2.37,12.53999996,244.243,260.6,1.515918043,-0.375873897,96.0,475310.0
2017-07-07,96.01000214,2.39,11.18999958,244.243,260.6,1.4237583,-0.915396897,96.0,475310.0
2017-07-08,96.01000214,2.39,11.18999958,244.243,260.6,1.331087217,-1.26816781,96.0,475310.0
2017-07-09,96.01000214,2.39,11.18999958,244.243,260.6,1.513677987,-0.653399541,96.0,475310.0
2017-07-10,96.05000305,2.38,11.10999966,244.243,260.6,0.844083047,-0.082282103,96.0,475310.0
2017-07-11,95.73999786,2.37,10.89000034,244.243,260.6,1.366367017,1.288165064,96.0,475310.0
2017-07-12,95.79000092,2.33,10.30000019,244.243,260.6,2.043303157,1.252506513,96.0,475310.0
2017-07-13,95.73000336,2.35,9.899999619,244.243,260.6,2.98130641,0.899456231,96.0,550169.0
2017-07-14,95.11000061,2.33,9.510000229,244.243,260.6,1.99452719,-0.135986667,96.0,550169.0
2017-07-15,95.11000061,2.33,9.510000229,244.243,260.6,1.672982567,-0.489405808,96.0,550169.0
2017-07-16,95.11000061,2.33,9.510000229,244.243,260.6,1.1639657,-0.378805167,96.0,550169.0
2017-07-17,95.12999725,2.31,9.819999695,244.243,260.6,0.911338727,0.086881077,96.0,550169.0
2017-07-18,94.66000366,2.27,9.890000343,244.243,260.6,0.975892517,0.313549218,96.0,550169.0
2017-07-19,94.80000305,2.27,9.789999962,244.243,260.6,0.840973257,0.274656064,96.0,550169.0
2017-07-20,94.26999664,2.27,9.579999924,244.243,260.6,1.581244053,0.291706103,96.0,476606.0
2017-07-21,93.94000244,2.24,9.359999657,244.243,260.6,0.990476467,0.792277808,96.0,476606.0
2017-07-22,93.94000244,2.24,9.359999657,244.243,260.6,1.734788512,1.174222231,96.0,476606.0
2017-07-23,93.94000244,2.24,9.359999657,244.243,260.6,1.71439254,0.8726525,96.0,476606.0
2017-07-24,93.98000336,2.26,9.430000305,244.243,260.6,1.634667037,0.607234192,96.0,476606.0
2017-07-25,94.05000305,2.33,9.430000305,244.243,260.6,2.12656147,0.986879359,96.0,476606.0
2017-07-26,93.66999817,2.29,9.600000381,244.243,260.6,1.36238264,0.759236269,96.0,476606.0
2017-07-27,93.86000061,2.32,10.10999966,244.243,260.6,2.008741343,0.546619513,96.0,583295.0
2017-07-28,93.26000214,2.3,10.28999996,244.243,260.6,2.858315247,0.760951744,96.0,583295.0
2017-07-29,93.26000214,2.3,10.28999996,244.243,260.6,3.292397073,0.354583,96.0,583295.0
2017-07-30,93.26000214,2.3,10.28999996,244.243,260.6,1.49564732,-0.274413038,96.0,583295.0
2017-07-31,92.86000061,2.3,10.26000023,244.243,260.6,0.964814967,-0.041423597,96.0,583295.0
2017-08-01,93.02999878,2.26,10.09000015,245.183,264.69,0.703240187,0.819508931,96.0,583295.0
2017-08-02,92.83000183,2.27,10.27999973,245.183,264.69,0.730991357,0.858494694,96.0,583295.0
2017-08-03,92.80999756,2.24,10.43999958,245.183,264.69,1.578279333,0.665640486,96.0,568213.0
2017-08-04,93.54000092,2.27,10.02999973,245.183,264.69,1.548295513,0.755632639,96.0,568213.0
2017-08-05,93.54000092,2.27,10.02999973,245.183,264.69,1.260556,0.995616528,96.0,568213.0
2017-08-06,93.54000092,2.27,10.02999973,245.183,264.69,1.869889453,0.797023139,96.0,568213.0
2017-08-07,93.43000031,2.26,9.930000305,245.183,264.69,2.79280855,-0.033527708,96.0,568213.0
2017-08-08,93.63999939,2.29,10.96000004,245.183,264.69,2.412044833,-0.285243583,96.0,568213.0
2017-08-09,93.51999664,2.24,11.10999966,245.183,264.69,0.895230675,0.176046681,96.0,568213.0
2017-08-10,93.40000153,2.2,16.04000092,245.183,264.69,1.02214739,0.669098111,96.0,545899.0
2017-08-11,93.06999969,2.19,15.51000023,245.183,264.69,1.301097976,0.883262306,96.0,545899.0
2017-08-12,93.06999969,2.19,15.51000023,245.183,264.69,1.3684857,1.369350694,96.0,545899.0
2017-08-13,93.06999969,2.19,15.51000023,245.183,264.69,1.875604533,1.487708083,96.0,545899.0
2017-08-14,93.45999908,2.22,12.32999992,245.183,264.69,1.646576883,1.442852167,96.0,545899.0
2017-08-15,93.84999847,2.27,12.03999996,245.183,264.69,1.604822943,1.366800056,96.0,545899.0
2017-08-16,93.48999786,2.23,11.73999977,245.183,264.69,1.318682153,1.084073278,96.0,545899.0
2017-08-17,93.62000275,2.19,15.55000019,245.183,264.69,1.557725903,1.235260528,96.0,499002.0
2017-08-18,93.43000031,2.19,14.26000023,245.183,264.69,1.147920741,1.646998556,96.0,499002.0
2017-08-19,93.43000031,2.19,14.26000023,245.183,264.69,0.876222213,1.675374428,96.0,499002.0
2017-08-20,93.43000031,2.19,14.26000023,245.183,264.69,0.69801986,0.995806017,96.0,499002.0
2017-08-21,93.09999847,2.18,13.18999958,245.183,264.69,1.262037838,0.390047122,96.0,499002.0
2017-08-22,93.55000305,2.22,11.35000038,245.183,264.69,2.131405887,-0.081859417,96.0,499002.0
2017-08-23,93.15000153,2.17,12.25,245.183,264.69,2.1508315,-0.783147806,96.0,499002.0
2017-08-24,93.27999878,2.19,12.22999954,245.183,264.69,1.099307147,-1.373619069,96.0,717423.0
2017-08-25,92.73999786,2.17,11.27999973,245.183,264.69,0.61403747,-1.085924208,96.0,717423.0
2017-08-26,92.73999786,2.17,11.27999973,245.183,264.69,1.021859557,-0.189097342,96.0,717423.0
2017-08-27,92.73999786,2.17,11.27999973,245.183,264.69,1.44291228,0.166865208,96.0,717423.0
2017-08-28,92.20999908,2.16,11.31999969,245.183,264.69,1.815258233,-0.764106681,96.0,717423.0
2017-08-29,92.34999847,2.13,11.69999981,245.183,264.69,1.588464947,-2.155887111,96.0,717423.0
2017-08-30,92.87999725,2.15,11.22000027,245.183,264.69,0.957798127,-2.223026806,96.0,717423.0
2017-08-31,92.66999817,2.12,10.59000015,245.183,264.69,1.354101387,-2.063449242,96.0,226353.0
2017-09-01,92.80999756,2.16,10.13000011,246.435,263.14,2.36338909,-1.746051444,96.0,226353.0
2017-09-02,92.80999756,2.16,10.13000011,246.435,263.14,1.733620367,-0.758394722,96.0,226353.0
2017-09-03,92.80999756,2.16,10.13000011,246.435,263.14,2.222612067,-0.0671975,96.0,226353.0
2017-09-04,92.80999756,2.16,10.13000011,246.435,263.14,2.40947432,-0.35439225,96.0,226353.0
2017-09-05,92.30999756,2.07,12.22999954,246.435,263.14,1.2236524,-1.193480333,96.0,226353.0
2017-09-06,92.29000092,2.1,11.63000011,246.435,263.14,1.702149623,-1.854057231,96.0,226353.0
2017-09-07,91.52999878,2.05,11.55000019,246.435,263.14,1.713662927,-1.458719222,96.0,439224.0
2017-09-08,91.33000183,2.06,12.11999989,246.435,263.14,0.633522917,-0.899867194,96.0,439224.0
2017-09-09,91.33000183,2.06,12.11999989,246.435,263.14,0.30438894,-0.354302944,96.0,439224.0
2017-09-10,91.33000183,2.06,12.11999989,246.435,263.14,0.46675502,0.767212653,5.0,439224.0
2017-09-11,91.86000061,2.14,10.72999954,246.435,263.14,1.157442108,1.562487333,5.0,439224.0
2017-09-12,91.91000366,2.17,10.57999992,246.435,263.14,1.278972763,2.18812625,5.0,439224.0
2017-09-13,92.51999664,2.2,10.5,246.435,263.14,0.693904023,1.574138964,5.0,439224.0
2017-09-14,92.12000275,2.2,10.43999958,246.435,263.14,0.406075673,0.227275875,5.0,427688.0
2017-09-15,91.87000275,2.2,10.17000008,246.435,263.14,0.85835892,0.255525944,5.0,427688.0
2017-09-16,91.87000275,2.2,10.17000008,246.435,263.14,0.788217327,0.08856825,5.0,427688.0
2017-09-17,91.87000275,2.2,10.17000008,246.435,263.14,0.925520908,1.145544472,13.0,427688.0
2017-09-18,92.05000305,2.23,10.14999962,246.435,263.14,0.844557313,1.477072944,13.0,427688.0
2017-09-19,91.79000092,2.24,10.18000031,246.435,263.14,0.974901107,0.983845972,13.0,427688.0
2017-09-20,92.51000214,2.28,9.779999733,246.435,263.14,2.117682813,1.586056411,13.0,427688.0
2017-09-21,92.26000214,2.27,9.670000076,246.435,263.14,1.995822273,2.695130342,13.0,425702.0
2017-09-22,92.16999817,2.26,9.590000153,246.435,263.14,1.828673473,2.719630322,13.0,425702.0
2017-09-23,92.16999817,2.26,9.590000153,246.435,263.14,1.893808273,1.887219981,13.0,425702.0
2017-09-24,92.16999817,2.26,9.590000153,246.435,263.14,2.03962082,1.157274917,24.0,425702.0
2017-09-25,92.65000153,2.22,10.21000004,246.435,263.14,0.985794617,0.969342731,24.0,425702.0
2017-09-26,92.97000122,2.24,10.17000008,246.435,263.14,1.281703193,0.466419094,24.0,425702.0
2017-09-27,93.36000061,2.31,9.869999886,246.435,263.14,1.148276396,-0.203282561,24.0,425702.0
2017-09-28,93.08999634,2.31,9.550000191,246.435,263.14,1.01084073,-1.407215278,24.0,715537.0
2017-09-29,93.08000183,2.33,9.510000229,246.435,263.14,0.853923817,-2.029628139,24.0,715537.0
2017-09-30,93.08000183,2.33,9.510000229,246.435,263.14,0.534467085,-2.272947481,24.0,715537.0
2017-10-01,93.08000183,2.33,9.510000229,246.626,268.13,0.668025588,-2.339265528,36.0,715537.0
2017-10-02,93.55999756,2.34,9.449999809,246.626,268.13,1.188244145,-2.150994978,36.0,715537.0
2017-10-03,93.56999969,2.33,9.510000229,246.626,268.13,1.142431867,-1.411856461,36.0,715537.0
2017-10-04,93.45999908,2.33,9.630000114,246.626,268.13,1.611458523,-0.389267178,36.0,715537.0
2017-10-05,93.95999908,2.35,9.18999958,246.626,268.13,1.555909227,0.054142958,36.0,325546.0
2017-10-06,93.80000305,2.37,9.649999619,246.626,268.13,2.124215217,0.533071306,36.0,325546.0
2017-10-07,93.80000305,2.37,9.649999619,246.626,268.13,2.427504,0.562126389,36.0,325546.0
2017-10-08,93.80000305,2.37,9.649999619,246.626,268.13,3.429373333,0.509614583,48.0,325546.0
2017-10-09,93.73999786,2.37,10.32999992,246.626,268.13,2.69691778,0.554312264,48.0,325546.0
2017-10-10,93.29000092,2.35,10.07999992,246.626,268.13,1.099203623,-0.475189525,48.0,325546.0
2017-10-11,92.95999908,2.35,9.850000381,246.626,268.13,2.2522356,-0.018113992,48.0,325546.0
2017-10-12,93.12000275,2.33,9.909999847,246.626,268.13,1.175668213,0.553671597,48.0,315031.0
2017-10-13,93.08999634,2.28,9.609999657,246.626,268.13,1.351649133,1.250945572,48.0,315031.0
2017-10-14,93.08999634,2.28,9.609999657,246.626,268.13,1.558114767,0.542638669,48.0,315031.0
2017-10-15,93.08999634,2.28,9.609999657,246.626,268.13,2.674777567,0.677193969,60.0,315031.0
2017-10-16,93.27999878,2.3,9.909999847,246.626,268.13,1.5574873,0.657474272,60.0,315031.0
2017-10-17,93.48999786,2.3,10.31000042,246.626,268.13,0.711968821,1.460962936,60.0,315031.0
2017-10-18,93.36000061,2.34,10.06999969,246.626,268.13,0.37088292,2.256313769,60.0,315031.0
2017-10-19,93.26999664,2.33,10.05000019,246.626,268.13,0.937507908,2.628417336,60.0,119672.0
2017-10-20,93.69999695,2.39,9.970000267,246.626,268.13,0.901336081,1.611345828,60.0,119672.0
2017-10-21,93.69999695,2.39,9.970000267,246.626,268.13,1.015278683,0.35129035,60.0,119672.0
2017-10-22,93.69999695,2.39,9.970000267,246.626,268.13,2.322918807,-0.533211106,75.0,119672.0
2017-10-23,93.94000244,2.38,11.06999969,246.626,268.13,2.150145573,-1.232428606,75.0,119672.0
2017-10-24,93.95999908,2.42,11.15999985,246.626,268.13,3.303581923,-0.95175142,75.0,119672.0
2017-10-25,93.70999908,2.44,11.22999954,246.626,268.13,1.074252167,-0.664632658,75.0,119672.0
2017-10-26,94.61000061,2.46,11.30000019,246.626,268.13,1.359404557,-0.259534824,75.0,377980.0
2017-10-27,94.91999817,2.42,9.800000191,246.626,268.13,1.247166673,0.071765128,75.0,377980.0
2017-10-28,94.91999817,2.42,9.800000191,246.626,268.13,2.309072133,-0.407586078,75.0,377980.0
2017-10-29,94.91999817,2.42,9.800000191,246.626,268.13,2.728165667,-0.172834078,84.0,377980.0
2017-10-30,94.48999786,2.37,10.5,246.626,268.13,3.439925687,-1.537090192,84.0,377980.0
2017-10-31,94.55000305,2.38,10.18000031,246.626,268.13,1.064295633,-2.679441308,84.0,377980.0
2017-11-01,94.81999969,2.37,10.19999981,247.284,267.53,0.72060022,-1.606752078,84.0,377980.0
2017-11-02,94.69000244,2.35,9.930000305,247.284,267.53,2.044354993,0.016267081,84.0,297987.0
2017-11-03,94.94000244,2.34,9.140000343,247.284,267.53,1.523663585,0.228615467,84.0,297987.0
2017-11-04,94.94000244,2.34,9.140000343,247.284,267.53,0.72357637,-0.133170822,84.0,297987.0
2017-11-05,94.94000244,2.34,9.140000343,247.284,267.53,0.926376628,-0.456261722,91.0,297987.0
2017-11-06,94.72000122,2.32,9.399999619,247.284,267.53,1.414143597,-1.097637736,91.0,297987.0
2017-11-07,94.91000366,2.32,9.890000343,247.284,267.53,0.598631637,-1.914589522,91.0,297987.0
2017-11-08,94.87000275,2.32,9.779999733,247.284,267.53,0.67703892,-2.279785919,91.0,297987.0
