Date,Open,High,Low,Close,Adj Close,Volume,Return,Log_Return,Ret_Lag_1,Ret_Lag_2,Ret_Lag_3,Ret_Lag_5,Ret_Lag_10,Daily_Range_Pct,Close_to_MA_5,Close_to_MA_10,Close_to_MA_20,Close_to_MA_50,Close_to_EMA_10,Close_to_EMA_20,Rolling_Std_10,Rolling_Std_20,RSI_14,MACD_Pct,Volume_to_MA_10,Target_Close_Next,Target_Return_Next,Target_Direction,USD_Index,US_10Y_Yield,VIX,CPI_Inflation,USDA_WASDE_Stocks,Precipitation_KeyRegions,Temperature_Anomaly_KeyRegions,Planting_Progress_Pct,Export_Sales
2017-04-25,402.75,411.0,398.5,408.75,408.75,50470.0,0.0155279503105589,0.015408625352845,-0.0061728395061728,-0.003076923076923,-0.0304295942720763,0.0035629453681709,0.0104956268221574,0.0305810397553516,1.0011021307861867,0.9783974627490876,0.9680857362780508,0.9562186377832104,0.9861846620798584,0.9744880061603692,0.0126812415159839,0.0115118649313172,38.365635090744846,-0.0058882216543268,0.673472111022142,407.75,-0.0024464831804281,0.0,98.81999969,2.35,10.76000023,244.193,252.26,1.5097331,-0.95791805,22.0,612655.0
2017-04-26,409.0,413.75,405.75,407.75,407.75,31169.0,-0.0024464831804281,-0.0024494807103399,0.0155279503105589,-0.0061728395061728,-0.003076923076923,-0.008284023668639,0.0,0.0196198651134273,1.00418667651767,0.98199771208381,0.9677515056219776,0.955981478225192,0.9866832355933765,0.9746934719171798,0.012581597401646,0.0114700762735563,37.66648398262549,-0.0052367145634016,0.4661747022189182,413.5,0.0141017780502759,1.0,98.95999908,2.32,10.85000038,244.193,252.26,1.345536447,-0.477761658,22.0,612655.0
2017-04-27,407.0,415.0,406.0,413.5,413.5,25256.0,0.0141017780502759,0.0140032729626227,-0.0024464831804281,0.0155279503105589,-0.0061728395061728,-0.0304295942720763,-0.0080784766301211,0.0217654171704957,1.014723926380368,0.9997582205029012,0.9822727677643496,0.9710219800864176,1.0004885844273177,0.989527958481472,0.0140402650740214,0.0118281304232873,43.987228657027934,-0.003520768746198,0.4272762492534943,418.5,0.0120918984280531,1.0,99.08000183,2.3,10.35999966,244.193,252.26,1.823777217,-0.346888781,22.0,622854.0
2017-04-28,413.0,418.5,413.0,418.5,418.5,2487.0,0.0120918984280531,0.0120193754657839,0.0141017780502759,-0.0024464831804281,0.0155279503105589,-0.003076923076923,0.0,0.013142174432497,1.0202340321794248,1.0146069458755076,0.995095853767276,0.9838030983332942,1.0102744436901203,1.0013508255575811,0.0148945610572804,0.0117698704446808,48.844841523807744,-0.0014358626119476,0.0506718554211947,442.75,0.0579450418160094,1.0,99.05000305,2.29,10.81999969,244.193,252.26,0.874846097,0.056256786,22.0,622854.0
2017-05-01,423.75,442.75,423.75,442.75,442.75,1080.0,0.0579450418160094,0.0563283867334128,0.0120918984280531,0.0141017780502759,-0.0024464831804281,-0.0061728395061728,-0.0203606748109366,0.0429136081309994,1.0585774058577406,1.067767997105993,1.0508826583592938,1.0407239819004526,1.055607302911956,1.0534174025968623,0.0229144863941724,0.0176614496425956,64.79251321373981,0.0034987277901878,0.0254509891715461,441.5,-0.0028232636928289,0.0,99.13999939,2.33,10.10999966,244.004,258.29,2.05942327,-0.108784317,31.0,622854.0
2017-05-02,445.75,450.75,440.0,441.5,441.5,233.0,-0.0028232636928289,-0.0028272566189282,0.0579450418160094,0.0120918984280531,0.0141017780502759,0.0155279503105589,0.0035629453681709,0.0243488108720271,1.039312617702448,1.0598967710959069,1.0461155702988478,1.0375174779982843,1.0426503889426917,1.0454209928708067,0.0230562708883609,0.0176746196181109,63.690303775213344,0.0062676159408007,0.0065163159602195,443.0,0.0033975084937711,1.0,98.98000336,2.29,10.59000015,244.004,258.29,0.948266309,0.313990194,31.0,622854.0
2017-05-03,442.0,443.0,440.0,443.0,443.0,602.0,0.0033975084937711,0.0033917500011208,-0.0028232636928289,0.0579450418160094,0.0120918984280531,-0.0024464831804281,-0.008284023668639,0.0067720090293453,1.0258191501678824,1.057405418307674,1.0480246037378755,1.0409568343633244,1.0374793337755397,1.0441030414910577,0.022620329747442,0.0176458026384102,64.47136266544271,0.0079153419016553,0.0201408521387102,426.0,-0.038374717832957,0.0,99.20999908,2.33,10.68000031,244.004,258.29,0.50386232,0.128929722,31.0,622854.0
2017-05-04,442.0,442.0,425.75,426.0,426.0,351.0,-0.038374717832957,-0.0391304237757652,0.0033975084937711,-0.0028232636928289,0.0579450418160094,0.0141017780502759,-0.0304295942720763,0.0381455399061032,0.9807758719926326,1.01205677971135,1.007479232565702,1.001575247454917,0.99808984532014,1.0036501091905567,0.0241242303528088,0.0194805684048377,51.06461165761131,0.0063812087074805,0.0154912856001652,427.5,0.0035211267605634,1.0,98.76000214,2.36,10.46000004,244.004,258.29,1.928584423,0.403263011,31.0,595827.0
2017-05-05,428.0,428.0,427.5,427.5,427.5,9.0,0.0035211267605634,0.0035149421074445,-0.038374717832957,0.0033975084937711,-0.0028232636928289,0.0120918984280531,-0.003076923076923,0.0011695906432748,0.9801673736099966,1.0102203580079163,1.010608433556928,1.0052791854299186,1.0013121823207751,1.006495445371857,0.0239679858169138,0.0194904912838693,52.01283107407045,0.0051196834017979,0.0006027929406248,418.0,-0.0222222222222222,0.0,98.65000153,2.36,10.56999969,244.004,258.29,1.998807022,0.723833269,31.0,595827.0
2017-05-08,426.0,426.0,418.0,418.0,418.0,60.0,-0.0222222222222222,-0.0224728558520586,0.0035211267605634,-0.038374717832957,0.0033975084937711,0.0579450418160094,-0.0061728395061728,0.0191387559808612,0.9693877551020408,0.984166225204544,0.989407657257826,0.9829743203837832,0.9828024544315812,0.9856186772887856,0.0253472819316822,0.019959970994785,45.94120253862689,0.0027312515479824,0.0053707134992878,421.75,0.0089712918660287,1.0,99.15000153,2.39,9.770000458,244.004,258.29,1.196818153,0.311644489,54.0,595827.0
2017-05-09,421.0,423.25,420.5,421.75,421.75,30.0,0.0089712918660287,0.0089312889013214,-0.0222222222222222,0.0035211267605634,-0.038374717832957,-0.0028232636928289,0.0155279503105589,0.0065204505038529,0.9871269748390872,0.9899653776186844,0.9996444655131548,0.9919328284491274,0.9931327323708284,0.994985833556168,0.0251016285096535,0.0199163007675934,48.49696153035624,0.0015846201628331,0.0048958010346451,424.0,0.0053349140486069,1.0,99.58999634,2.42,9.960000038,244.004,258.29,1.086810533,-0.5668425,54.0,595827.0
2017-05-10,424.0,424.0,420.75,424.0,424.0,27.0,0.0053349140486069,0.00532073380588,0.0089712918660287,-0.0222222222222222,0.0035211267605634,0.0033975084937711,-0.0024464831804281,0.0076650943396226,1.0012988546463573,0.9914649830468842,1.0060803796529734,0.9977644428756324,0.9987159147089414,1.0002659902522262,0.0250201724045474,0.0199682775865303,50.02366214177764,0.0011369856527227,0.008959681433546,426.0,0.0047169811320755,1.0,99.66999817,2.41,10.21000004,244.004,258.29,1.480585457,-1.289219458,54.0,595827.0
2017-05-11,425.75,434.0,425.75,426.0,426.0,13.0,0.0047169811320755,0.0047058910374127,0.0053349140486069,0.0089712918660287,-0.0222222222222222,-0.038374717832957,0.0141017780502759,0.0193661971830985,1.006021962451293,0.9932385171368618,1.011275964391691,1.0027540427935882,1.0028020313903976,1.0045073982508164,0.0247821386059759,0.0199308103603228,51.40266647162732,0.0010998113721303,0.0265739983646227,425.0,-0.0023474178403756,0.0,99.62000275,2.39,10.60000038,244.004,258.29,1.098683993,-1.227984292,54.0,673203.0
2017-05-12,445.25,445.25,416.25,425.0,425.0,48739.0,-0.0023474178403756,-0.0023501773449536,0.0047169811320755,0.0053349140486069,0.0089712918660287,0.0035211267605634,0.0120918984280531,0.068235294117647,1.00484690861804,0.989407519497148,1.0094712152252012,1.0008124242031768,1.000366545059377,1.001944296926751,0.024630291169859,0.0199361658166533,50.650114803708426,0.0008738195274237,9.52975911152637,423.25,-0.0041176470588235,0.0,99.25,2.33,10.39999962,244.004,258.29,1.502897453,-0.867041375,54.0,673203.0
2017-05-15,430.25,431.0,421.5,423.25,423.25,67802.0,-0.0041176470588235,-0.0041261479111721,-0.0023474178403756,0.0047169811320755,0.0053349140486069,-0.0222222222222222,0.0579450418160094,0.0224453632604843,0.9982311320754716,0.9898269410664172,1.0050460077174237,0.997396048120088,0.9969275853746012,0.9980259820369816,0.0147532157758298,0.0194025708726416,49.29013208937448,0.0004210772953234,5.752464663261182,424.25,0.002362669816893,1.0,98.91000366,2.34,10.42000008,244.004,258.29,1.043056823,0.155750083,78.0,673203.0
2017-05-16,423.25,426.0,420.25,424.25,424.25,73173.0,0.002362669816893,0.0023598831010909,-0.0041176470588235,-0.0023474178403756,0.0047169811320755,0.0089712918660287,-0.0028232636928289,0.013553329404832,0.9994110718492344,0.9961843263868506,1.007211324450248,1.000306517023484,0.9994132839505766,1.000347404920215,0.014904943027545,0.0193942698670527,50.11441194270197,0.0002595443159629,3.83494229741183,427.0,0.0064820271066587,1.0,98.11000061,2.33,10.64999962,244.004,258.29,1.24519467,0.266661397,78.0,673203.0
2017-05-17,423.0,432.25,421.5,427.0,427.0,63689.0,0.0064820271066587,0.0064611091142888,0.002362669816893,-0.0041176470588235,-0.0023474178403756,0.0053349140486069,0.0033975084937711,0.025175644028103,1.0044695365796283,1.006422721112486,1.012778321325862,1.0068142698828133,1.0048151667586032,1.0061770283511535,0.0151027877477225,0.019327879674968,52.40557333547714,0.0005512348739355,2.5084976742169927,425.75,-0.002927400468384,0.0,97.41999817,2.22,15.59000015,244.004,258.29,1.783899817,-0.194546908,78.0,673203.0
2017-05-18,429.25,429.25,421.25,425.75,425.75,66127.0,-0.002927400468384,-0.0029316936858268,0.0064820271066587,0.002362669816893,-0.0041176470588235,0.0047169811320755,-0.038374717832957,0.0187903699354081,1.001646865074697,1.0035356511490867,1.007483657230751,1.0038787564400324,1.001532480962801,1.0029228794695253,0.008919701310401,0.0178897824610999,51.253276879141865,0.0005154968684966,2.0686084668828677,435.25,0.0223135642982972,1.0,97.87999725,2.23,14.65999985,244.004,258.29,2.125794867,-0.573602833,78.0,733589.0
2017-05-19,425.25,436.75,425.25,435.25,435.25,54650.0,0.0223135642982972,0.0220682591055008,-0.002927400468384,0.0064820271066587,0.002362669816893,-0.0023474178403756,0.0035211267605634,0.0264215967834577,1.019082182158745,1.024057408387742,1.0262909691110589,1.0256742585806695,1.0194539122871935,1.0228369515797604,0.0113875131126913,0.018367913848881,58.687948444226976,0.0018413762269462,1.46001976970956,434.25,-0.0022975301550832,0.0,97.15000153,2.23,12.03999996,244.004,258.29,1.898519933,-0.724741611,78.0,733589.0
2017-05-22,437.0,442.5,434.0,434.25,434.25,68282.0,-0.0022975301550832,-0.002300173527084,0.0223135642982972,-0.002927400468384,0.0064820271066587,-0.0041176470588235,-0.0222222222222222,0.0195739781232009,1.0115303983228512,1.017813195827962,1.0201145206283952,1.0222577949363811,1.0139570471288155,1.0184997189626572,0.0079221478927149,0.0182777606742519,57.69051967546999,0.002431250873646,1.5429844621405564,429.5,-0.0109383995394357,0.0,96.98000336,2.25,10.93000031,244.004,258.29,2.183670783,0.101712462,90.0,733589.0
2017-05-23,433.5,435.75,428.0,429.5,429.5,65200.0,-0.0109383995394357,-0.0109986636969042,-0.0022975301550832,0.0223135642982972,-0.002927400468384,0.002362669816893,0.0089712918660287,0.0180442374854481,0.9980248634832112,1.0048546528630753,1.0065030171656215,1.0102435639605312,1.0023436713321736,1.0066534454811729,0.0089295972277151,0.0183541222553581,53.07616677999094,0.0019782266484327,1.2842179073550768,432.5,0.0069848661233993,1.0,97.34999847,2.29,10.72000027,244.004,258.29,1.646262507,-0.154802428,90.0,733589.0
2017-05-24,429.25,433.0,427.5,432.5,432.5,46732.0,0.0069848661233993,0.0069605849476239,-0.0109383995394357,-0.0022975301550832,0.0223135642982972,0.0064820271066587,0.0053349140486069,0.0127167630057803,1.0024336539575849,1.0098651567334074,1.0106025644770278,1.017467505734282,1.007632864758318,1.0123653562426582,0.0090158032203856,0.0183377858164161,55.497227865889485,0.0019847179512423,0.8429186500170301,430.75,-0.0040462427745664,0.0,97.23999786,2.26,10.02000046,244.004,258.29,1.964376632,-0.033065695,90.0,733589.0
2017-05-25,431.5,436.0,430.25,430.75,430.75,43992.0,-0.0040462427745664,-0.0040544509638949,0.0069848661233993,-0.0109383995394357,-0.0022975301550832,-0.002927400468384,0.0047169811320755,0.0133488102147417,0.9960689097005434,1.00466472303207,1.0044890106686877,1.0136009600677691,1.0029073602199088,1.0074756614652918,0.0091497670679491,0.0182137790995855,53.75489254751091,0.0016163829829644,0.7351776278188205,438.25,0.0174114915844456,1.0,97.25,2.25,9.989999771,244.004,258.29,2.041254993,-0.644028256,90.0,583543.0
2017-05-26,430.25,439.0,429.25,438.25,438.25,48908.0,0.0174114915844456,0.0172616483933048,-0.0040462427745664,0.0069848661233993,-0.0109383995394357,0.0223135642982972,-0.0023474178403756,0.0222475755847119,1.0120078512873802,1.019008312503633,1.0196306529009742,1.0311522081833369,1.0166044374772805,1.0225809126776282,0.010364208636798,0.0184036663427192,59.60773171635061,0.0023371309250773,0.8171011853547157,438.25,0.0,0.0,97.40000153,2.25,9.81000042,244.004,258.29,1.492137487,-0.479417333,90.0,583543.0
2017-05-29,430.25,439.0,429.25,438.25,438.25,48908.0,0.0,0.0,0.0174114915844456,-0.0040462427745664,0.0069848661233993,-0.0022975301550832,-0.0041176470588235,0.0222475755847119,1.010141754062464,1.0154666048774836,1.020164692873978,1.0307641649222663,1.013544557978482,1.0203865070953282,0.0101235928267587,0.0129688570650829,59.6077317163506,0.0026498069184683,0.8437345275945624,429.5,-0.0199657729606389,0.0,97.40000153,2.25,9.81000042,244.004,258.29,0.978973135,0.093110169,96.0,583543.0
2017-05-30,438.5,439.25,426.25,429.5,429.5,77245.0,-0.0199657729606389,-0.0201677823770338,0.0,0.0174114915844456,-0.0040462427745664,-0.0109383995394357,0.002362669816893,0.0302677532013969,0.9899734931427911,0.9939828743346448,1.0011946735044728,1.0100416245326058,0.9945183504142084,1.0000123968166186,0.0125760711867353,0.0136822243362801,50.89264048313191,0.0014211482107657,1.3232933550098878,429.25,-0.0005820721769499,0.0,97.27999878,2.21,10.38000011,244.004,258.29,0.815922727,0.772578346,96.0,583543.0
2017-05-31,433.5,436.25,428.25,429.25,429.25,66676.0,-0.0005820721769499,-0.0005822416467251,-0.0199657729606389,0.0,0.0174114915844456,0.0069848661233993,0.0064820271066587,0.0186371578334304,0.990881809787627,0.9928872954374602,1.0022180714452489,1.0091214707196088,0.9950359136889344,0.9994845449410082,0.0124505251860319,0.0136393819918608,50.66471567862941,0.0004618477547528,1.13641941641667,429.0,-0.0005824111822947,0.0,96.91999817,2.21,10.40999985,244.004,258.29,1.196834681,0.696176705,96.0,583543.0
2017-06-01,429.5,431.25,421.25,429.0,429.0,73752.0,-0.0005824111822947,-0.0005825808495679,-0.0005820721769499,-0.0199657729606389,0.0,-0.0040462427745664,-0.002927400468384,0.0233100233100233,0.9911054637865312,0.991563619553912,1.0012836970474968,1.0081545366954152,0.9954597458227584,0.9990068602510316,0.0123987818258764,0.0105212816447113,50.42153038195093,-0.0002465314819123,1.2408954395174312,429.5,0.0011655011655011,1.0,97.19999695,2.21,9.890000343,244.163,261.19,0.8518109,0.249662874,96.0,564845.0
2017-06-02,428.0,434.0,426.5,429.5,429.5,54076.0,0.0011655011655011,0.0011648224962931,-0.0005824111822947,-0.0005820721769499,-0.0199657729606389,0.0174114915844456,0.0223135642982972,0.0174621653084982,0.996288564138251,0.9940403865069722,1.002216777505542,1.0091042584434655,0.9972328083079444,1.000154896251013,0.009873660149987,0.0104977040345077,50.92883955009337,-0.0006471724827728,0.9107214734299772,429.5,0.0,0.0,96.72000122,2.15,9.75,244.163,261.19,0.711026477,-0.762111344,96.0,564845.0
2017-06-05,428.75,433.25,425.5,429.5,429.5,78886.0,0.0,0.0,0.0011655011655011,-0.0005824111822947,-0.0005820721769499,0.0,-0.0022975301550832,0.0180442374854481,1.0003493653196691,0.9951343836886004,1.000873871249636,1.0086895255988726,0.9977347943868358,1.0001401421597262,0.0098742138246846,0.0090687805867088,50.92883955009337,-0.000907545011847,1.305249224405356,435.75,0.0145518044237484,1.0,96.80000305,2.18,10.06999969,244.163,261.19,1.382155397,-0.090320218,96.0,564845.0
2017-06-06,429.25,440.75,429.25,435.75,435.75,104056.0,0.0145518044237484,0.0144469429758201,0.0,0.0011655011655011,-0.0005824111822947,-0.0199657729606389,-0.0109383995394357,0.0263912794033275,1.011960055736182,1.008155474579212,1.0137846798115513,1.0228272988674374,1.0100034152196682,1.0132759799079734,0.0103195181454051,0.0093941067949901,57.26775149809162,-0.0001334976638953,1.617708101755021,444.75,0.0206540447504302,1.0,96.63999939,2.14,10.44999981,244.163,261.19,1.177989127,-0.180537431,96.0,564845.0
2017-06-07,438.0,448.75,437.5,444.75,444.75,128326.0,0.0206540447504302,0.0204436421458141,0.0145518044237484,0.0,0.0011655011655011,-0.0005820721769499,0.0069848661233993,0.0252951096121416,1.025478441318884,1.0260699042565464,1.0322318605123444,1.0430102483525243,1.0251115047339543,1.0308461989849351,0.0119103731866332,0.010289959324951,64.39944040926864,0.0015955924492463,1.770441140965036,449.25,0.0101180438448567,1.0,96.75,2.18,10.39000034,244.163,261.19,1.818176827,-0.331103923,96.0,564845.0
2017-06-08,447.25,455.75,446.0,449.25,449.25,138856.0,0.0101180438448567,0.0100671991177239,0.0206540447504302,0.0145518044237484,0.0,-0.0005824111822947,-0.0040462427745664,0.021702838063439,1.0262707024557396,1.0320468642315643,1.039870377871651,1.05216933075707,1.0288459575016855,1.0371990330536986,0.0118397412055108,0.0104228256122992,67.33489515574254,0.0031648329002322,1.6940083373083976,445.75,-0.0077907623817473,0.0,96.91999817,2.19,10.15999985,244.163,261.19,2.218124687,-0.777980008,96.0,624448.0
2017-06-09,448.75,454.25,443.75,445.75,445.75,119222.0,-0.0077907623817473,-0.0078212689204186,0.0101180438448567,0.0206540447504302,0.0145518044237484,0.0011655011655011,0.0174114915844456,0.0235558048233314,1.0107709750566891,1.0222451553720904,1.0292971568768945,1.0430316360913514,1.0169788014073873,1.0262724166819972,0.0114076927175931,0.0106308857637992,62.984839569653005,0.0034727263511242,1.33956851830835,434.0,-0.0263600673022994,0.0,97.26999664,2.21,10.69999981,244.163,261.19,1.923642567,-1.206268167,96.0,624448.0
2017-06-12,443.25,444.0,431.25,434.0,434.0,110890.0,-0.0263600673022994,-0.0267137226428448,-0.0077907623817473,0.0101180438448567,0.0206540447504302,0.0,0.0,0.0293778801843318,0.982122652183752,0.9962697274031564,1.0009225092250922,1.0152403008292687,0.9919438345893872,0.9992940583764628,0.014488338696418,0.0123735592257925,51.0591677133018,0.0017746691800119,1.1648292777722216,445.0,0.0253456221198156,1.0,97.13999939,2.21,11.46000004,244.163,261.19,0.84605009,-0.556818692,96.0,624448.0
2017-06-13,437.25,446.25,436.75,445.0,445.0,101356.0,0.0253456221198156,0.0250297480658353,-0.0263600673022994,-0.0077907623817473,0.0101180438448567,0.0145518044237484,-0.0199657729606389,0.0213483146067415,1.0028169014084507,1.017899010693658,1.023841707169768,1.0400962965559957,1.0139355661721832,1.0222247402705351,0.0149344367384056,0.0134914680451932,58.90403365887262,0.0020601089632158,1.0383814706750047,443.0,-0.0044943820224718,0.0,96.98000336,2.21,10.42000008,244.163,261.19,1.775826943,-0.0216287,96.0,624448.0
2017-06-14,445.0,452.25,441.75,443.0,443.0,102300.0,-0.0044943820224718,-0.0045045121211045,0.0253456221198156,-0.0263600673022994,-0.0077907623817473,0.0206540447504302,-0.0005820721769499,0.0237020316027088,0.9990978800180425,1.0101470755900126,1.0173675900674608,1.0347807806404896,1.0076602987725418,1.0159246402800874,0.0151079152546593,0.0135431207696036,57.11153034419004,0.001813148899822,1.0111493298541,453.75,0.0242663656884876,1.0,96.94000244,2.15,10.64000034,244.163,261.19,1.795446613,-0.381276756,96.0,624448.0
2017-06-15,443.0,457.25,437.25,453.75,453.75,115587.0,0.0242663656884876,0.0239766155339249,-0.0044943820224718,0.0253456221198156,-0.0263600673022994,0.0101180438448567,-0.0005824111822947,0.0440771349862259,1.0212694125590818,1.028853239612267,1.0387157695939566,1.0583830938607948,1.0261213926805122,1.0365715895358572,0.0163943157193731,0.0143698499875131,63.53480665326337,0.002963069873533,1.097114056693755,465.25,0.0253443526170797,1.0,97.43000031,2.16,10.89999962,244.163,261.19,1.061598367,-0.374592913,96.0,717849.0
2017-06-16,456.0,468.5,455.5,465.25,465.25,117468.0,0.0253443526170797,0.0250285099432995,0.0242663656884876,-0.0044943820224718,0.0253456221198156,-0.0077907623817473,0.0011655011655011,0.0279419666845781,1.038041053101294,1.046446243814665,1.0613967547836998,1.0831228392834278,1.042249565821068,1.0565195233233686,0.0173961476602429,0.0145952631376282,68.9006862098627,0.0049706529819986,1.0516882179727325,467.0,0.0037614185921548,1.0,97.16000366,2.16,10.38000011,244.163,261.19,1.287979217,-0.010188897,96.0,717849.0
2017-06-19,463.75,473.25,458.5,467.0,467.0,111586.0,0.0037614185921548,0.0037543621465372,0.0253443526170797,0.0242663656884876,-0.0044943820224718,-0.0263600673022994,0.0,0.0315845824411134,1.026824978012313,1.0415969666555147,1.0614239445423037,1.085264111919314,1.0374609083141373,1.054418724402519,0.017239986871252,0.0145326680099691,69.63298677593949,0.0061455869383978,0.9706109788482816,472.5,0.0117773019271949,1.0,97.52999878,2.19,10.36999989,244.163,261.19,1.01196473,0.464281115,96.0,717849.0
2017-06-20,469.0,474.75,463.0,472.5,472.5,85159.0,0.0117773019271949,0.0117084892649002,0.0037614185921548,0.0253443526170797,0.0242663656884876,0.0253456221198156,0.0145518044237484,0.0248677248677248,1.026504453617206,1.0452961672473868,1.068702290076336,1.0960461151254364,1.0402829204988278,1.0600890180115017,0.0171545941224499,0.0142089934778295,71.87453266935418,0.0071397079155933,0.7531196108777293,464.5,-0.0169312169312169,0.0,97.75,2.16,10.85999966,244.163,261.19,1.243475243,0.979551813,96.0,717849.0
2017-06-21,473.5,473.75,463.5,464.5,464.5,71144.0,-0.0169312169312169,-0.0170761886799042,0.0117773019271949,0.0037614185921548,0.0253443526170797,-0.0044943820224718,0.0206540447504302,0.0220667384284176,0.999784761084804,1.0231277533039649,1.046819539128965,1.075928842768461,1.0184717713266678,1.03797464104898,0.0182221040345957,0.015006343179305,64.42526236814473,0.0063458501271889,0.6626874124414972,461.25,-0.0069967707212056,0.0,97.55999756,2.16,10.75,244.163,261.19,1.40313342,0.946160077,96.0,717849.0
2017-06-22,464.5,465.25,455.5,461.25,461.25,62654.0,-0.0069967707212056,-0.0070213628991563,-0.0169312169312169,0.0117773019271949,0.0037614185921548,0.0242663656884876,0.0101180438448567,0.0211382113821138,0.9895945076163912,1.0132908611599298,1.0359348680516565,1.066843992136001,1.0092637828577993,1.0277061621999233,0.0184386455659075,0.0151005269939768,61.63069968850735,0.0048953947873757,0.6281946647469371,459.75,-0.0032520325203252,0.0,97.54000092,2.15,10.47999954,244.163,261.19,1.148797147,0.17896509,96.0,750782.0
2017-06-23,464.75,467.0,459.0,459.75,459.75,58267.0,-0.0032520325203252,-0.0032573318703065,-0.0069967707212056,-0.0169312169312169,0.0117773019271949,0.0253443526170797,-0.0077907623817473,0.0174007612833061,0.9887096774193548,1.006898817345598,1.030078978322971,1.0619009123455363,1.0048887393387294,1.0219926133872126,0.0182035607795781,0.014805110441597,60.329980856698754,0.0033620615215045,0.6222374576975214,450.0,-0.0212071778140293,0.0,97.30000305,2.15,10.02000046,244.163,261.19,2.60618532,0.289424936,96.0,750782.0
2017-06-26,458.0,460.75,449.25,450.0,450.0,42687.0,-0.0212071778140293,-0.021435280720065,-0.0032520325203252,-0.0069967707212056,-0.0169312169312169,0.0037614185921548,-0.0263600673022994,0.0255555555555555,0.9748700173310224,0.9821038847664776,1.0069085111738874,1.0379904504878557,0.9865234855186736,1.000288641320298,0.017324066346682,0.0157245853423996,52.56436673459136,0.0007256470970842,0.4916678952509019,453.25,0.0072222222222222,1.0,97.43000031,2.14,9.899999619,244.163,261.19,1.26306178,0.532369692,96.0,750782.0
2017-06-27,450.0,457.0,449.25,453.25,453.25,28315.0,0.0072222222222222,0.007196266870595,-0.0212071778140293,-0.0032520325203252,-0.0069967707212056,0.0117773019271949,0.0253456221198156,0.0170987313844456,0.9901693063899508,0.9874189858940146,1.011492970319125,1.0440060348501077,0.9947972094456554,1.0067925690891526,0.0156856639259012,0.0149317702321717,54.65941100763223,-0.0007005577546358,0.3560887209856501,457.25,0.0088251516822945,1.0,96.47000122,2.21,11.06000042,244.163,261.19,1.34887539,0.234681897,96.0,750782.0
2017-06-28,453.5,459.25,451.5,457.25,457.25,23422.0,0.0088251516822945,0.0087864376360146,0.0072222222222222,-0.0212071778140293,-0.0032520325203252,-0.0169312169312169,-0.0044943820224718,0.0169491525423728,1.0020819636204252,0.9930502769030296,1.0172413793103448,1.0513669494838012,1.00292428130387,1.0141634076143389,0.0156431864882257,0.0149677328844411,57.16684702690531,-0.0011345798760204,0.3269909212622234,480.25,0.050300710770913,1.0,96.05000305,2.22,10.02999973,244.163,261.19,1.4115809,0.375515692,96.0,750782.0
2017-06-29,457.0,483.75,456.25,480.25,480.25,30879.0,0.050300710770913,0.0490765143776909,0.0088251516822945,0.0072222222222222,-0.0212071778140293,-0.0069967707212056,0.0242663656884876,0.0572618427902134,1.0437948272114757,1.0370330382206867,1.0623531038296696,1.1005064277366576,1.0432483869377052,1.0586054763798542,0.0208301983589181,0.0182441527218065,68.09326099610189,0.0016278348412729,0.4889159110232814,511.0,0.0640291514836022,1.0,95.62999725,2.27,11.43999958,244.163,261.19,2.021746343,0.834892795,96.0,541078.0
2017-06-30,480.25,511.5,480.25,511.0,511.0,3794.0,0.0640291514836022,0.0620627885550383,0.050300710770913,0.0088251516822945,0.0072222222222222,-0.0032520325203252,0.0253443526170797,0.0611545988258317,1.0864250026575957,1.0926391190463465,1.120276232495684,1.165309799092381,1.0882720160044697,1.1129901738646542,0.0274014309982671,0.0223533936093612,76.66411142550916,0.0067480573355485,0.0732563954532363,536.75,0.0503913894324852,1.0,95.66000366,2.31,11.18000031,244.163,261.19,1.841433053,0.491237744,96.0,541078.0
2017-07-03,518.25,539.0,518.25,536.75,536.75,1127.0,0.0503913894324852,0.0491628465551858,0.0640291514836022,0.050300710770913,0.0088251516822945,-0.0212071778140293,0.0037614185921548,0.0386585933861201,1.100574123436539,1.1308332455493522,1.1630552546045505,1.2165822368793844,1.1141217909832162,1.1505486895062855,0.0301029743695655,0.0240649409225966,81.21477470034321,0.0121176698681669,0.0276599713337646,536.75,0.0,0.0,96.19999695,2.35,11.22000027,244.243,260.6,2.22245968,0.088871462,96.0,541078.0
2017-07-04,518.25,539.0,518.25,536.75,536.75,1127.0,0.0,0.0,0.0503913894324852,0.0640291514836022,0.050300710770913,0.0072222222222222,0.0117773019271949,0.0386585933861201,1.06413560666138,1.115730395468482,1.150466187975565,1.2095638359004406,1.0914743353536218,1.134285339845342,0.0304461025510243,0.0241867816026549,81.21477470034321,0.0148780863988046,0.0348467608281583,539.25,0.0046576618537494,1.0,96.19999695,2.35,11.22000027,244.243,260.6,2.161791367,-0.14138691,96.0,541078.0
2017-07-05,544.5,553.5,517.5,539.25,539.25,488.0,0.0046576618537494,0.0046468485103754,0.0,0.0503913894324852,0.0640291514836022,0.0088251516822945,-0.0169312169312169,0.0667593880389429,1.035426267281106,1.1037764814246238,1.1442363800328896,1.2080379044994791,1.0776390126953614,1.124619748502617,0.028789490491019,0.0241063928335474,81.61838857028127,0.0158450258274743,0.0193068523500546,519.0,-0.0375521557719054,0.0,96.29000092,2.33,11.06999969,244.243,260.6,1.204274533,-0.329399385,96.0,541078.0
